DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,LOG_ID_FROM_FILENAME,CGR,interpretation_status,vsh_Linear,vsh_Larionov_Optimized,vsh_Clavier,vsh_Neutron_Density,vsh_final,sh_frac,abs_diff,lithology_kb,porosity_model_kb,phie_final,TH,K,U,rock_type,k_final,permeability_model_used,sw_final,sxo_final,so_final,so_movable,vsan_auto,vlim_auto,vdol_auto,carb_auto,RESULT_AUTO
2140.2,122.714,2.887,62.413,20.739,224.626,2.561,23.308,21.07,21.51,0.087,0.365,151.585,21.59,,84.239,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8072305331799002,0.7793531092389102,0.6472625589206802,1.0,1.0,0.8423900000000001,0.1576099999999999,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2140.3,120.486,2.941,61.784,20.741,224.745,2.566,23.29,21.103,21.424,0.087,0.349,155.285,21.59,,83.842,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7858649789029536,0.7557929245441658,0.6173157133911451,1.0,1.0,0.8384199999999999,0.16158,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2140.4,117.458,2.965,60.979,20.741,224.842,2.569,23.087,20.979,21.232,0.087,0.328,161.785,21.59,,79.439,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7568277713847333,0.7240514549917237,0.578548777466362,1.0,1.0,0.7943899999999999,0.20561,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2140.5,112.724,2.961,60.011,20.745,224.955,2.566,22.198,20.33,20.574,0.087,0.319,167.07,21.59,,73.831,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7114307633294975,0.6750622573777056,0.5219239411960228,1.0,1.0,0.73831,0.26169,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2140.6,105.306,2.934,58.896,20.757,225.108,2.559,21.358,18.988,19.265,0.086,0.32,169.576,21.59,,64.217,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.640295358649789,0.5998314915433669,0.4415849843625381,1.0,1.0,0.64217,0.35783,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2140.7,94.165,2.897,57.648,20.774,225.308,2.547,20.857,16.974,17.299,0.086,0.316,170.145,21.59,,50.789,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5334579976985041,0.4902712822614559,0.3367020252660839,1.0,1.0,0.5078900000000001,0.4921099999999999,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2140.8,84.426,2.866,56.316,20.783,225.453,2.533,20.548,14.947,15.301,0.086,0.287,172.836,21.59,,38.187,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4400652090525508,0.3977656078977769,0.2576923632220609,1.0,1.0,0.38187,0.6181300000000001,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2140.9,77.258,2.841,55.001,20.785,225.479,2.519,20.473,13.444,13.808,0.086,0.254,172.898,21.59,,28.858,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3713271960107402,0.3315680820927252,0.2059256915776361,1.0,1.0,0.28858,0.7114199999999999,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.0,73.773,2.82,53.783,20.796,225.455,2.508,20.471,12.37,12.727,0.086,0.227,172.558,21.59,,23.04,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3379075565784426,0.2999489043560339,0.1825192245048483,1.0,1.0,0.2304,0.7696000000000001,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.1,73.076,2.798,52.742,20.824,225.629,2.501,20.535,11.624,11.958,0.089,0.211,172.614,21.59,,22.455,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.331223628691983,0.2936688971384124,0.1779691765186424,1.0,1.0,0.2245499999999999,0.77545,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.2,72.327,2.765,51.96,20.869,226.433,2.497,20.712,11.103,11.396,0.092,0.207,172.438,21.59,,21.83,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3240410433448408,0.2869365633765763,0.1731273983906811,1.0,1.0,0.2183,0.7817000000000001,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.3,74.755,2.727,51.469,20.937,229.024,2.493,21.101,10.833,11.067,0.095,0.211,170.648,21.59,,22.562,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3473245109321058,0.308821499401852,0.1890031870315458,1.0,1.0,0.22562,0.77438,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.4,79.316,2.689,51.154,21.037,233.276,2.487,22.276,10.698,10.864,0.098,0.216,168.879,21.59,,25.362,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3910625239739164,0.3504128975438722,0.2202761849656984,1.0,1.0,0.2536199999999999,0.74638,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.5,85.468,2.654,51.004,21.199,238.869,2.468,24.603,10.651,10.745,0.102,0.22,165.91,21.59,,30.269,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4500575373993096,0.4075205899756042,0.2656473025538539,1.0,1.0,0.3026899999999999,0.6973100000000001,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.6,92.45,2.623,51.014,21.408,245.186,2.439,28.111,10.677,10.701,0.105,0.222,161.531,21.59,,37.656,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.517011891062524,0.4737634298656765,0.322000705002931,1.0,1.0,0.37656,0.62344,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2141.7,99.26,2.591,51.189,21.603,251.303,2.398,33.737,10.784,10.749,0.108,0.224,156.546,21.59,,45.628,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5823168392788646,0.5398722247450362,0.3825541666915246,0.0,0.0,0.45628,0.45628,Shale,Sonic,0.0514859274302365,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.8142148351476267,0.8128924742725998,0.1857851648523732,0.0,0.9485140725697636,0.0,0.0,0.0,水层
2141.8,103.959,2.567,51.478,21.646,255.314,2.351,43.323,11.304,11.238,0.111,0.234,157.056,21.59,,52.857,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6273782125047948,0.586368547862943,0.4279673428061776,0.0,0.0,0.52857,0.52857,Shale,Sonic,0.0618046713990709,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.7805407077364589,0.7782587233753027,0.2194592922635411,0.0,0.9381953286009292,0.0,0.0,0.0,水层
2141.9,104.455,2.57,51.769,21.705,257.16,2.3,44.368,12.396,12.336,0.114,0.248,163.894,21.59,,57.261,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6321346375143844,0.5913189404402351,0.432949366625619,0.0,0.0,0.5726100000000001,0.5726100000000001,Shale,Sonic,0.0665537118793672,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.7389821812416267,0.7371915748271632,0.2610178187583732,0.0,0.9334462881206328,0.0,0.0,0.0,水层
2142.0,102.318,2.617,52.002,21.952,256.875,2.27,42.675,14.049,14.06,0.117,0.252,171.61,21.59,,56.004,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6116417337936325,0.5700483736733102,0.4117469339563619,0.0,0.0,0.56004,0.56004,Shale,Sonic,0.0658205176557028,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.6930348103722996,0.6933060713613586,0.3069651896277003,1.7854538719657448e-05,0.9341794823442972,0.0,0.0,0.0,水层
2142.1,98.62,2.726,52.12,22.359,254.526,2.265,40.143,16.041,16.202,0.131,0.245,177.331,21.59,,51.518,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5761795166858458,0.5335954618664801,0.3766082057109914,0.0,0.0,0.51518,0.51518,Shale,Sonic,0.0597774536859217,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.6524406618233609,0.6557066891212723,0.3475593381766391,0.0001952347955378,0.9402225463140784,0.0,0.0,0.0,水层
2142.2,93.926,2.92,52.068,22.708,250.194,2.287,37.684,17.936,18.325,0.145,0.239,180.727,21.59,,46.054,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5311660912926736,0.4879651246419,0.3346318973803728,0.0,0.0,0.46054,0.46054,Shale,Sonic,0.0486329014862232,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.6274958432855079,0.6342639783770104,0.3725041567144921,0.0003291540471504,0.9513670985137768,0.0,0.0,0.0,待会诊
2142.3,90.163,3.117,51.786,22.317,244.266,2.332,35.224,19.717,20.316,0.159,0.258,179.76,21.59,,41.02,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4950805523590333,0.4518956403901902,0.3029379135581598,0.0,0.0,0.4102,0.4102,Shale,Sonic,0.0333824616340043,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.6210108196366012,0.6303733590651123,0.3789891803633988,0.0003125446132691,0.9666175383659956,0.0,0.0,0.0,水层
2142.4,85.587,3.278,51.311,21.684,237.883,2.395,30.282,22.204,22.811,0.173,0.268,177.161,21.59,,36.546,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.451198695818949,0.4086367934819552,0.2665630244950596,0.0,0.0,0.36546,0.36546,Shale,Sonic,0.0169614836352336,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.6311467844455003,0.6397155784449983,0.3688532155544997,0.0001453394591961,0.9830385163647664,0.0,0.0,0.0,待会诊
2142.5,83.457,3.376,50.629,21.151,231.821,2.457,26.889,24.866,25.094,0.186,0.263,173.224,21.59,,31.48,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4307729190640582,0.3887243013900607,0.2503957072665144,1.0,1.0,0.3148,0.6852,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2142.6,85.735,3.393,49.725,20.888,226.965,2.503,24.87,26.766,26.144,0.2,0.247,169.845,21.59,,32.057,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4526179516685845,0.410025629043983,0.2677039909671896,1.0,1.0,0.32057,0.67943,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2142.7,93.115,3.312,48.582,20.9,224.334,2.53,23.863,26.558,24.63,0.214,0.233,170.525,21.59,,38.207,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5233889528193325,0.48015326756495,0.3276591275781308,1.0,1.0,0.38207,0.61793,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2142.8,97.614,3.2,47.216,20.909,224.683,2.539,23.315,23.283,20.388,0.228,0.241,172.108,21.59,,44.946,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5665324127349444,0.5237561222047746,0.3673726524298697,1.0,1.0,0.4494599999999999,0.55054,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2142.9,95.956,3.072,45.706,20.908,226.544,2.534,22.746,19.898,16.434,0.241,0.257,173.756,21.59,,47.912,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5506329113924051,0.5076114113249004,0.3524402347420146,1.0,1.0,0.47912,0.52088,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.0,91.041,2.939,44.06,20.909,229.148,2.522,22.247,16.855,13.112,0.255,0.269,174.179,21.59,,43.37,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.503500191791331,0.4602712318901349,0.3101844408849676,1.0,1.0,0.4337,0.5663,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.1,85.963,2.805,42.272,20.921,231.801,2.511,21.947,14.427,10.585,0.253,0.267,172.724,21.59,,36.547,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4548043728423474,0.4121665238090057,0.2694662323229861,1.0,1.0,0.3654699999999999,0.63453,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.2,84.01,2.689,40.332,20.947,233.872,2.502,21.907,12.728,8.864,0.252,0.241,169.352,21.59,,25.008,0.0,7.079,0.157,97.482,88.553,11.411,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4360759493670886,0.3938805304054998,0.2545480162697662,1.0,1.0,0.2500799999999999,0.74992,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.3,86.206,2.596,38.263,20.952,235.227,2.494,22.109,11.704,7.792,0.25,0.229,168.702,21.59,,19.029,0.0,11.985,0.278,96.095,81.949,18.051,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4571346375143844,0.4144500534996183,0.2713504871157326,1.0,1.0,0.19029,0.80971,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.4,86.451,2.524,36.177,20.922,236.423,2.484,22.423,10.98,7.002,0.248,0.232,169.459,21.59,,19.833,0.0,12.567,0.334,96.367,83.108,16.892,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4594840813195243,0.4167542454591566,0.273256622525754,1.0,1.0,0.1983299999999999,0.80167,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.5,82.779,2.47,34.159,20.872,237.717,2.468,22.569,10.531,6.456,0.247,0.238,171.329,21.59,,19.619,0.0,13.37,0.426,96.111,82.009,17.991,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.424271192942079,0.3824154776307829,0.2453473663033518,1.0,1.0,0.19619,0.80381,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.6,76.963,2.424,32.308,20.822,239.376,2.45,22.659,10.402,6.154,0.245,0.242,174.44,21.59,,16.377,0.0,14.28,0.571,95.453,79.249,20.751,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3684982738780206,0.3288773554680249,0.2039012603709304,1.0,1.0,0.16377,0.83623,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.7,74.487,2.378,30.746,20.797,241.671,2.434,22.721,10.711,6.135,0.243,0.238,179.342,21.59,,14.852,0.0,15.082,0.734,94.584,75.725,24.275,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3447545070962792,0.3063971842681807,0.1872250597322775,1.0,1.0,0.14852,0.85148,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.8,71.814,2.343,29.621,20.8,244.918,2.42,22.697,11.812,6.556,0.241,0.247,186.379,21.59,,13.947,0.0,15.704,0.885,93.523,71.591,28.409,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3191215957038741,0.2823351594628067,0.1698394943111394,1.0,1.0,0.1394699999999999,0.86053,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2143.9,71.296,2.324,28.825,20.812,248.816,2.41,22.648,13.171,7.069,0.24,0.278,188.845,21.59,,13.422,0.0,16.118,1.003,92.397,67.359,32.641,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3141542002301496,0.2776968609661435,0.1665427106842703,1.0,1.0,0.13422,0.86578,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2144.0,71.489,2.32,28.335,20.815,253.096,2.406,22.724,14.104,7.33,0.238,0.323,186.276,21.59,,13.895,0.0,16.337,1.073,91.433,63.902,36.098,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3160049865746068,0.2794240968379586,0.1677683376018059,1.0,1.0,0.13895,0.86105,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2144.1,71.647,2.326,28.132,20.801,257.295,2.403,22.956,14.269,7.19,0.271,0.368,180.872,21.59,,14.417,0.0,16.491,1.126,91.287,63.393,36.607,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3175201380897584,0.2808389283904348,0.1687740961628818,1.0,1.0,0.14417,0.85583,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2144.2,71.721,2.325,28.205,20.766,260.743,2.399,23.321,13.658,6.691,0.305,0.389,177.453,21.59,,14.828,0.0,16.657,1.187,91.6,64.494,35.506,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3182297660145761,0.2815018265248143,0.1692458905487459,0.0,0.0,0.14828,0.14828,Shale,Sonic,0.0757713782070494,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9892589670662312,0.6924078075900396,0.0107410329337689,0.0,0.9242286217929506,0.0,0.0,0.0,待会诊
2144.3,73.514,2.314,28.533,20.752,261.887,2.396,23.74,13.26,6.362,0.338,0.361,179.667,21.59,,15.46,0.0,16.823,1.249,91.979,65.836,34.164,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3354238588415803,0.2976136018574835,0.1808234360214704,0.0,0.0,0.1546,0.1546,Shale,Sonic,0.0787144455469513,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.6997975741139266,0.0,0.0,0.9212855544530488,0.0,0.0,0.0,水层
2144.4,77.36,2.297,29.032,20.76,260.631,2.393,23.606,13.383,6.308,0.372,0.317,181.768,21.59,,16.595,0.0,16.93,1.291,92.197,66.617,33.383,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.3723053317990026,0.3324990489628381,0.2066275496730794,0.0,0.0,0.16595,0.16595,Shale,Sonic,0.0754832457402058,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.6997773312637151,0.0,0.0,0.924516754259794,0.0,0.0,0.0,水层
2144.5,82.054,2.281,29.7,20.791,256.91,2.394,22.709,13.88,6.457,0.405,0.281,181.866,21.59,,18.468,0.0,16.88,1.271,92.195,66.61,33.39,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4173187571921749,0.375685026199538,0.2400004127306974,0.0,0.0,0.18468,0.18468,Shale,Sonic,0.0659105590515915,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.6974097199108669,0.0,0.0,0.9340894409484084,0.0,0.0,0.0,水层
2144.6,86.534,2.276,30.544,20.838,250.861,2.401,21.136,14.428,6.664,0.438,0.264,179.84,21.59,,20.301,0.0,16.436,1.11,92.322,67.068,32.932,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4602800153433065,0.4175352748327424,0.2739038300328631,0.0,0.0,0.20301,0.20301,Shale,Sonic,0.050348833230729,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,1.0,0.7045008888407331,0.0,0.0,0.949651166769271,0.0,0.0,0.0,水层
2144.7,89.865,2.297,31.58,20.887,242.813,2.414,19.389,14.531,6.715,0.472,0.263,177.306,21.59,,21.413,0.0,15.637,0.877,93.112,70.018,29.982,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4922228615266589,0.4490584505522684,0.3004984285635173,1.0,1.0,0.21413,0.78587,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2144.8,90.232,2.326,32.832,20.905,234.473,2.434,18.393,14.052,6.575,0.505,0.269,175.867,21.59,,21.532,0.0,14.545,0.632,94.553,75.688,24.312,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4957422324510931,0.4525529743420882,0.3035042021069751,1.0,1.0,0.21532,0.78468,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2144.9,89.56,2.358,34.24,20.909,227.393,2.459,17.396,13.911,6.647,0.538,0.273,174.94,21.59,,20.777,0.0,13.293,0.422,96.362,83.146,16.854,chang6,水层,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4892980437284235,0.4461575235894536,0.298012067390113,1.0,1.0,0.20777,0.79223,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2145.0,88.65,2.389,35.793,20.93,222.417,2.483,16.159,14.311,7.065,0.572,0.276,173.618,21.59,,19.661,0.0,12.083,0.285,97.983,90.311,9.689,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4805715381664749,0.4375197534051014,0.2906558818829081,1.0,1.0,0.19661,0.80339,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2145.1,88.41,2.419,37.489,20.998,220.449,2.497,15.492,14.974,7.713,0.549,0.278,171.43,21.59,,33.163,0.0,2.496,0.065,99.517,97.983,1.945,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4782700421940928,0.4352460102710849,0.2887311710138529,1.0,1.0,0.33163,0.66837,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2145.2,89.86,2.453,39.331,21.141,222.495,2.494,16.117,15.14,8.227,0.527,0.282,168.341,21.59,,37.724,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.492174913693901,0.4490108706607995,0.3004575836513778,1.0,1.0,0.3772399999999999,0.62276,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2145.3,91.152,2.487,41.318,21.418,229.659,2.467,18.672,14.134,8.148,0.504,0.29,166.49,21.59,,39.24,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5045646336785578,0.4613318463578503,0.3111068999772364,1.0,1.0,0.3924,0.6075999999999999,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2145.4,94.142,2.514,43.384,21.884,240.232,2.411,24.098,13.278,8.12,0.482,0.3,167.012,21.59,,41.369,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5332374376678174,0.4900492711071227,0.3365025037300155,1.0,1.0,0.41369,0.58631,Shale,Sonic,0.0,,,,Undefined,0.001,Shale Zone,,,,,0.0,0.0,0.0,0.0,待会诊
2145.5,97.539,2.528,45.484,22.621,253.109,2.316,28.211,12.733,8.284,0.459,0.311,169.147,21.59,,45.539,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.565813195243575,0.523023889890149,0.3666894754982051,0.0,0.0,0.45539,0.45539,Shale,Sonic,0.0561320634580887,,,,RT4_Tight_Sand,0.001,Param_Error_MultiLinear_V2,0.9187474851746232,0.7410556774773905,0.0812525148253766,0.0,0.9438679365419111,0.0,0.0,0.0,待会诊
2145.6,101.174,2.524,47.56,23.627,266.536,2.215,31.885,12.461,8.641,0.437,0.327,172.096,21.59,,49.607,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6006712696586115,0.5587235340932756,0.4006716164553874,0.0,0.0,0.49607,0.49607,Shale,Sonic,0.0906745155322694,,,,RT2_Medium_Quality_Sand,0.001,No_Model_For_RT2_Medium_Quality_Sand,1.0,0.987957603841148,0.0,0.0,0.9093254844677304,0.0,0.0,0.0,待会诊
2145.7,105.978,2.516,49.535,24.817,278.071,2.126,36.19,12.231,9.055,0.415,0.351,175.033,21.59,,55.508,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6467395473724586,0.6065705390757459,0.4484838828273023,0.0,0.0,0.55508,0.55508,Shale,Sonic,0.1203495870058432,,,,RT1_High_Quality_Sand,0.001,Param_Error_PowerLaw,0.8731948555658195,0.7513190706593124,0.1268051444341804,0.0,0.8796504129941568,0.0,0.0,0.0,待会诊
2145.8,105.881,2.539,51.271,25.299,282.721,2.064,42.387,12.226,9.604,0.392,0.37,179.165,21.59,,58.694,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6458093594169544,0.6055968599436046,0.4474836655333685,0.0,0.0,0.58694,0.58694,Shale,Sonic,0.1323122296024724,,,,RT1_High_Quality_Sand,0.001,Param_Error_PowerLaw,0.7712122804755749,0.6835303714743624,0.2287877195244251,0.0,0.8676877703975276,0.0,0.0,0.0,待会诊
