DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,WELL_NAME,cluster_label
2318.2,114.931,3.099,65.6,21.147,229.471,2.636,22.374,49.292,60.506,0.064,2.882,23.484,21.59,,49.271,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2318.3,118.068,3.173,65.44,21.368,229.419,2.633,22.515,49.309,59.462,0.063,2.887,23.409,21.59,,50.498,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2318.4,121.058,3.235,65.262,21.611,229.501,2.628,23.047,48.479,57.389,0.061,2.902,23.283,21.59,,54.151,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2318.5,121.324,3.277,65.083,21.854,229.533,2.62,23.581,47.044,54.747,0.059,2.914,23.207,21.59,,57.767,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2318.6,118.423,3.295,64.918,22.033,229.325,2.612,24.022,45.461,52.189,0.058,2.916,23.213,21.59,,54.799,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2318.7,114.016,3.291,64.777,22.042,228.687,2.607,24.33,44.399,50.565,0.056,2.908,23.271,21.59,,50.201,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2318.8,114.669,3.28,64.65,21.817,227.577,2.603,24.517,44.426,50.518,0.054,2.908,23.334,21.59,,48.0,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2318.9,115.591,3.265,64.522,21.659,226.318,2.601,24.652,44.918,51.226,0.053,2.91,23.484,21.59,,48.842,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.0,116.584,3.249,64.399,21.598,225.091,2.599,24.722,45.918,52.724,0.051,2.913,23.683,21.59,,49.998,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.1,116.547,3.237,64.281,21.582,224.059,2.597,24.676,47.618,55.213,0.052,2.917,23.862,21.59,,51.137,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.2,113.47,3.257,64.171,21.476,223.376,2.596,24.489,50.368,59.05,0.053,2.921,23.923,21.59,,48.78,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.3,110.312,3.311,64.044,21.3,223.028,2.597,24.163,53.724,63.674,0.054,2.914,23.857,21.59,,45.308,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.4,105.554,3.384,63.893,21.201,222.754,2.601,23.785,54.997,65.559,0.055,2.909,23.737,21.59,,41.41,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.5,101.461,3.453,63.724,21.148,222.492,2.612,23.401,54.667,65.116,0.056,2.917,23.516,21.59,,36.083,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.6,99.34,3.486,63.546,21.089,222.298,2.624,23.006,53.807,63.54,0.056,2.941,23.168,21.59,,33.355,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.7,99.571,3.416,63.372,20.958,222.35,2.636,22.665,54.072,62.789,0.057,2.982,22.698,21.59,,32.832,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,1.0
2319.8,103.808,3.295,63.202,20.892,223.416,2.645,22.507,55.55,62.605,0.058,2.961,22.79,21.59,,34.959,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2319.9,107.278,3.152,63.027,20.876,225.705,2.65,23.242,54.578,59.435,0.059,2.938,23.028,21.59,,38.804,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.0,109.654,3.019,62.845,20.866,229.307,2.648,24.676,52.201,54.885,0.06,2.922,23.179,21.59,,42.067,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.1,112.532,2.922,62.658,20.843,234.194,2.643,26.54,51.084,51.957,0.061,2.915,23.147,21.59,,43.704,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.2,119.401,2.905,62.469,20.803,240.218,2.636,28.508,55.507,55.058,0.062,2.911,22.965,21.59,,49.99,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.3,121.115,2.919,62.278,20.773,246.526,2.628,30.191,67.835,65.765,0.063,2.927,22.778,21.59,,54.959,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.4,120.48,2.944,62.074,20.756,252.28,2.617,31.303,77.505,74.061,0.064,2.94,22.713,21.59,,56.101,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.5,121.172,2.965,61.844,20.746,256.981,2.601,32.356,79.451,75.839,0.065,2.942,22.848,21.59,,54.356,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.6,122.666,2.971,61.574,20.741,260.089,2.582,33.26,73.827,71.934,0.066,2.937,23.075,21.59,,57.84,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.7,120.26,2.956,61.245,20.74,260.991,2.563,33.819,65.912,68.038,0.067,2.941,23.092,21.59,,56.455,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.8,116.181,2.939,60.854,20.749,259.171,2.546,33.735,56.184,66.656,0.068,2.947,22.647,21.59,,52.54,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2320.9,111.209,2.924,60.385,20.775,255.741,2.535,32.547,50.161,66.771,0.069,2.94,22.295,21.59,,47.492,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.0,106.485,2.912,59.836,20.821,251.276,2.538,31.204,52.478,73.166,0.07,2.931,22.208,21.59,,41.756,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.1,102.821,2.9,59.211,20.881,246.435,2.548,29.908,69.633,93.886,0.101,2.926,22.349,21.59,,37.548,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.2,100.735,2.894,58.53,20.944,241.977,2.562,28.769,110.03,140.233,0.131,2.93,22.469,21.59,,35.008,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.3,101.615,2.902,58.251,20.95,239.074,2.575,27.806,252.59,282.471,0.162,2.941,22.382,21.59,,34.43,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.4,102.68,2.932,58.134,20.907,237.779,2.587,27.186,470.49,433.656,0.192,2.949,22.293,21.59,,35.32,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.5,104.979,2.989,58.102,20.851,238.323,2.591,26.967,616.371,506.041,0.222,2.953,22.208,21.59,,36.399,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.6,109.565,3.075,58.122,20.814,241.119,2.592,27.242,590.242,459.915,0.253,2.953,22.148,21.59,,39.855,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.7,117.501,3.185,58.202,20.827,246.782,2.591,28.091,338.076,302.457,0.283,2.947,22.147,21.59,,47.272,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.8,129.812,3.278,58.485,20.909,256.535,2.587,29.576,173.502,182.215,0.314,2.949,22.381,21.59,,59.726,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2321.9,141.385,3.337,58.959,21.046,269.442,2.579,31.673,86.798,106.198,0.344,2.947,22.71,21.59,,76.405,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2322.0,149.813,3.351,59.567,21.251,284.868,2.559,33.783,46.01,62.312,0.375,2.937,22.946,21.59,,94.627,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.1,153.071,3.312,60.273,21.526,301.722,2.528,36.113,27.747,38.964,0.376,2.923,22.976,21.59,,98.846,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.2,149.452,3.205,61.067,21.865,318.404,2.49,38.934,17.735,25.535,0.377,2.909,22.755,21.59,,99.354,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.3,147.326,3.088,61.925,22.128,330.976,2.448,42.581,13.107,19.258,0.378,2.926,22.923,21.59,,97.075,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.4,148.838,2.986,62.808,22.013,338.678,2.406,46.498,10.998,16.515,0.379,2.937,22.856,21.59,,95.342,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.5,150.93,2.918,63.645,21.625,341.35,2.377,49.038,10.839,16.621,0.38,2.946,22.357,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.6,153.462,2.899,64.403,21.153,339.295,2.362,50.004,12.373,19.316,0.381,2.955,21.61,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.7,159.196,2.917,65.085,20.866,333.218,2.354,49.594,15.672,24.784,0.382,2.963,21.18,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.8,162.889,2.945,65.586,20.803,325.54,2.351,48.408,21.564,34.117,0.383,2.951,21.065,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2322.9,163.125,2.982,65.98,20.794,318.07,2.349,46.909,28.374,44.173,0.384,2.958,21.369,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.0,160.357,3.02,66.315,20.809,311.253,2.347,45.126,36.906,55.909,0.386,2.97,21.829,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.1,156.324,3.038,66.599,20.829,305.375,2.344,42.998,49.625,72.339,0.401,2.98,22.18,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.2,154.033,3.025,66.791,20.846,300.599,2.344,40.606,70.619,98.487,0.416,2.993,22.161,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.3,152.547,3.014,66.866,20.866,296.91,2.349,38.189,84.743,110.203,0.431,2.987,22.145,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.4,153.092,3.013,66.892,20.873,293.839,2.362,36.517,72.629,89.828,0.446,2.973,22.148,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.5,154.87,3.021,66.876,20.856,291.15,2.389,35.52,52.81,62.595,0.461,2.959,22.117,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.6,155.191,3.033,66.8,20.82,288.545,2.42,34.945,36.684,42.567,0.476,2.949,22.07,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.7,149.488,3.017,66.625,20.793,285.675,2.451,34.456,28.572,32.741,0.491,2.948,22.092,21.59,,99.394,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.8,139.934,2.977,66.257,20.794,282.311,2.478,33.638,27.558,31.453,0.506,2.96,22.224,21.59,,90.972,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2323.9,133.458,2.921,65.829,20.824,278.943,2.5,32.249,33.022,37.723,0.521,2.973,22.153,21.59,,76.834,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2324.0,130.89,2.859,65.44,20.855,276.03,2.512,31.071,46.262,53.198,0.536,2.983,22.035,21.59,,68.758,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2324.1,131.477,2.803,65.164,20.868,274.09,2.522,30.359,66.502,77.197,0.566,2.987,21.959,21.59,,69.181,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2324.2,132.927,2.771,65.052,20.856,273.72,2.529,30.222,90.896,106.724,0.595,2.985,21.951,21.59,,70.854,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2324.3,135.914,2.751,65.036,20.876,275.322,2.535,30.624,112.229,133.165,0.625,2.98,21.988,21.59,,74.137,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2324.4,140.316,2.737,65.032,20.9,277.983,2.539,31.392,142.194,170.023,0.655,2.977,22.02,21.59,,79.441,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2324.5,145.239,2.725,65.032,20.918,281.242,2.538,32.233,173.955,209.379,0.685,2.978,21.965,21.59,,87.245,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,0.0
2324.6,148.751,2.709,65.032,20.932,284.614,2.533,33.048,189.538,229.639,0.715,2.981,21.772,21.59,,95.938,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2324.7,147.873,2.698,65.032,20.952,287.581,2.526,33.751,159.75,195.441,0.745,2.985,21.416,21.59,,96.92,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2324.8,148.177,2.695,65.053,20.98,289.639,2.517,34.267,119.038,146.723,0.774,2.993,20.969,21.59,,96.399,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2324.9,148.25,2.704,65.135,20.998,291.137,2.506,34.487,96.012,118.99,0.804,3.0,20.776,21.59,,96.807,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.0,146.076,2.726,65.316,21.002,292.315,2.495,34.533,92.41,114.561,0.834,3.003,20.88,21.59,,96.8,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.1,142.66,2.761,65.574,20.997,293.453,2.485,34.537,110.4,135.643,0.803,3.001,21.157,21.59,,89.259,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.2,142.005,2.809,65.825,20.99,294.862,2.476,34.65,152.746,184.534,0.771,2.994,21.318,21.59,,86.556,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.3,143.044,2.859,65.99,21.011,296.825,2.468,35.033,236.376,271.222,0.74,3.007,21.424,21.59,,86.879,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.4,145.515,2.905,66.155,21.044,299.063,2.461,35.827,289.752,306.744,0.708,3.021,21.787,21.59,,89.453,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.5,148.365,2.945,66.449,21.086,301.338,2.456,36.663,296.414,290.92,0.677,3.016,22.389,21.59,,94.543,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.6,150.446,2.978,66.855,21.132,303.366,2.451,37.386,267.359,244.779,0.646,2.992,22.926,21.59,,98.829,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.7,150.51,2.996,67.217,21.174,304.812,2.447,37.882,240.512,210.123,0.614,2.972,22.803,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.8,151.148,2.996,67.367,21.209,305.353,2.443,38.084,239.67,205.579,0.583,2.984,22.221,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2325.9,149.417,2.977,67.444,21.236,305.308,2.441,37.984,245.021,209.832,0.551,3.005,21.705,21.59,,99.249,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.0,148.327,2.938,67.519,21.242,304.822,2.44,37.744,250.759,217.426,0.52,3.021,21.335,21.59,,96.643,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.1,147.645,2.881,67.639,21.218,304.026,2.441,37.366,252.326,223.453,0.524,3.025,21.127,21.59,,97.246,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.2,143.922,2.812,67.83,21.156,303.037,2.442,36.842,246.386,223.542,0.527,3.023,21.04,21.59,,92.493,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.3,140.316,2.749,67.916,21.095,301.922,2.445,36.15,231.731,213.633,0.531,3.021,20.972,21.59,,86.255,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.4,138.001,2.697,67.953,21.058,300.726,2.447,35.508,217.408,202.143,0.535,3.021,20.917,21.59,,81.062,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.5,137.869,2.662,67.964,21.047,299.497,2.448,35.124,214.225,199.717,0.539,3.024,20.912,21.59,,78.108,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.6,139.536,2.648,67.964,21.051,298.301,2.45,34.967,232.779,216.709,0.542,3.032,20.942,21.59,,80.633,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.7,141.369,2.675,67.964,21.045,297.237,2.451,34.972,283.552,263.258,0.546,3.043,20.937,21.59,,83.484,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.8,142.176,2.718,67.964,21.012,296.449,2.453,35.032,396.945,365.592,0.55,3.052,20.606,21.59,,85.631,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2326.9,141.21,2.766,67.964,20.973,295.862,2.457,34.94,469.023,422.646,0.554,3.054,20.312,21.59,,85.993,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.0,140.664,2.808,67.964,20.95,295.445,2.461,34.784,444.477,391.433,0.557,3.049,20.325,21.59,,83.44,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.1,140.932,2.836,67.964,20.945,295.203,2.465,34.633,340.51,292.312,0.587,3.042,20.778,21.59,,84.188,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.2,140.625,2.852,67.964,20.944,295.174,2.468,34.556,245.865,208.155,0.616,3.047,21.675,21.59,,83.999,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.3,142.468,2.877,67.964,20.946,295.574,2.469,34.623,229.287,194.835,0.646,3.027,21.767,21.59,,85.271,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.4,147.945,2.91,67.964,20.951,296.374,2.468,35.067,262.934,227.103,0.675,3.014,21.503,21.59,,90.02,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.5,153.268,2.946,67.964,20.948,297.486,2.467,35.727,364.883,325.081,0.704,3.009,21.15,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.6,155.651,2.974,67.964,20.931,298.701,2.466,36.507,521.602,485.117,0.734,3.011,20.897,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.7,153.28,2.958,67.964,20.902,299.697,2.464,37.25,688.15,679.938,0.763,3.026,20.856,21.59,,99.9,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.8,150.009,2.917,67.964,20.886,299.769,2.461,37.741,529.901,537.638,0.793,3.05,21.057,21.59,,99.344,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2327.9,147.754,2.866,67.964,20.885,298.968,2.455,37.593,354.395,357.044,0.822,3.056,21.473,21.59,,97.652,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.0,144.876,2.824,67.964,20.892,297.421,2.446,37.141,233.59,225.919,0.851,3.043,21.837,21.59,,94.213,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.1,142.684,2.805,67.964,20.903,295.353,2.437,36.507,186.964,170.38,0.874,3.022,21.891,21.59,,87.64,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.2,145.43,2.824,67.964,20.912,293.083,2.43,35.773,182.75,156.167,0.897,3.01,21.381,21.59,,89.488,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.3,142.596,2.844,67.964,20.917,291.151,2.426,34.978,233.598,187.484,0.92,3.018,20.841,21.59,,89.415,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.4,140.167,2.856,68.012,20.922,289.581,2.427,34.259,390.98,296.137,0.942,3.025,20.647,21.59,,84.889,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.5,141.381,2.853,68.15,20.923,288.3,2.434,33.797,632.255,472.104,0.965,3.027,20.687,21.59,,81.18,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.6,145.17,2.834,68.442,20.917,287.172,2.441,33.626,788.656,597.576,0.988,3.03,20.861,21.59,,88.969,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.7,146.212,2.8,68.97,20.901,286.009,2.447,33.718,545.529,447.176,1.011,3.043,21.079,21.59,,92.274,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.8,146.135,2.767,69.508,20.885,284.47,2.452,33.989,293.444,249.945,1.033,3.032,21.111,21.59,,93.111,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2328.9,144.369,2.74,70.071,20.878,282.641,2.455,33.952,164.067,146.142,1.056,3.015,21.068,21.59,,92.011,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.0,139.306,2.72,70.582,20.884,280.74,2.456,33.483,101.597,94.425,1.079,3.003,21.1,21.59,,88.017,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.1,133.313,2.71,70.962,20.901,279.152,2.458,32.79,68.38,66.039,1.075,2.999,21.221,21.59,,75.749,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.2,132.715,2.715,71.122,20.923,278.431,2.461,32.224,45.711,45.455,1.072,3.001,21.317,21.59,,72.028,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.3,137.502,2.725,71.143,20.918,279.566,2.464,32.276,30.549,30.835,1.069,3.013,21.187,21.59,,75.223,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.4,144.054,2.736,71.105,20.913,282.171,2.467,33.872,20.309,20.748,1.066,3.037,21.148,21.59,,83.666,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
2329.5,149.421,2.746,71.003,20.913,285.874,2.469,35.872,14.351,14.786,1.063,3.062,20.927,21.59,,95.664,0.0,0.1,0.01,99.9,99.9,0.01,chang7,未解释,0473ffd021f94d17a9091d6a3b5ac567,3.0
