DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,LOG_ID_FROM_FILENAME,CGR,interpretation_status,vsh_Linear,vsh_Larionov_Optimized,vsh_Clavier,vsh_Neutron_Density,vsh_final,sh_frac,abs_diff
2189.1,90.554,2.814,74.379,20.953,215.772,2.589,21.089,32.982,35.204,0.089,0.259,149.331,21.59,,43.67,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5046166666666667,0.33761372207095564,0.31115202905829586,0.5556021297192644,0.5046166666666667,0.43670000000000003,0.06791666666666668
2189.2,84.023,2.71,74.172,20.976,211.923,2.584,19.23,34.09,36.158,0.086,0.262,147.341,21.59,,35.857,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.45019166666666666,0.2888539582206224,0.26575485710058766,0.4912903225806454,0.45019166666666666,0.35857,0.09162166666666666
2189.3,80.297,2.624,73.983,21.013,208.386,2.579,17.397,34.617,36.45,0.082,0.277,148.482,21.59,,30.518,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.41914166666666663,0.26264047438862254,0.241397267954514,0.4265557749259628,0.41914166666666663,0.30518,0.11396166666666663
2189.4,78.495,2.56,73.852,21.078,206.213,2.574,16.083,36.074,37.742,0.079,0.288,152.671,21.59,,27.521,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.404125,0.2503620243975346,0.22999728422869903,0.37760618145563296,0.404125,0.27521,0.128915
2189.5,80.543,2.523,73.801,21.193,206.137,2.568,15.552,38.746,40.338,0.075,0.297,158.285,21.59,,26.442,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.42119166666666674,0.26433658335052096,0.24297246196332245,0.35238748738647857,0.42119166666666674,0.26442,0.15677166666666675
2189.6,87.88,2.509,73.845,21.401,208.781,2.561,15.983,41.798,43.4,0.072,0.308,163.395,21.59,,31.528,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.4823333333333333,0.3172041837368376,0.2921335685197657,0.35766530194472884,0.4823333333333333,0.31528,0.16705333333333328
2189.7,101.476,2.52,74.0,21.77,214.667,2.553,17.456,43.28,44.949,0.069,0.323,165.754,21.59,,44.677,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5956333333333333,0.4278438204951218,0.3956479518337255,0.39755254942767954,0.5956333333333333,0.44677,0.14886333333333335
2189.8,109.739,2.545,74.252,22.47,222.749,2.545,19.955,36.838,38.452,0.065,0.33,161.44,21.59,,58.524,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6644916666666667,0.5040852464676785,0.4678626328216393,0.47461904761904755,0.6644916666666667,0.58524,0.07925166666666672
2189.9,111.006,2.584,74.535,23.172,230.525,2.539,22.979,28.55,30.017,0.062,0.318,156.314,21.59,,67.005,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.67505,0.5164326507944622,0.47965681158946105,0.5748199356913185,0.67505,0.6700499999999999,0.0050000000000001155
2190.0,108.006,2.642,74.805,23.536,236.704,2.541,25.348,22.087,23.441,0.058,0.3,152.263,21.59,,65.366,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.65005,0.48748650182027803,0.45205569134676526,0.660068303094984,0.65005,0.65366,0.003610000000000002
2190.1,103.607,2.72,75.017,23.268,240.211,2.547,26.736,18.981,20.339,0.065,0.288,149.611,21.59,,58.214,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6133916666666667,0.44681525466257604,0.41353106142023166,0.7126322444678611,0.6133916666666667,0.58214,0.03125166666666668
2190.2,100.801,2.823,75.122,22.111,240.137,2.555,27.069,18.678,20.195,0.071,0.286,147.149,21.59,,53.593,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5900083333333334,0.42193131530616385,0.390084544739411,0.7287844559585495,0.5900083333333334,0.53593,0.05407833333333334
2190.3,96.615,2.917,75.102,21.443,237.062,2.561,26.52,20.312,22.126,0.078,0.298,146.277,21.59,,49.069,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.555125,0.3862768458075956,0.35662319717251334,0.7135721596724668,0.555125,0.49069,0.06443499999999996
2190.4,94.493,2.983,75.035,21.145,233.252,2.562,25.525,20.932,22.889,0.085,0.318,147.921,21.59,,44.691,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5374416666666666,0.36885057138125443,0.3403169039819527,0.6806179775280898,0.5374416666666666,0.44691000000000003,0.09053166666666657
2190.5,93.646,3.01,74.959,21.076,229.585,2.555,24.509,20.316,22.244,0.091,0.347,150.902,21.59,,42.985,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5303833333333333,0.3620132585013948,0.3339264832903186,0.6412404145077724,0.5303833333333333,0.42985,0.10053333333333331
2190.6,94.711,2.99,74.914,21.119,226.742,2.546,23.572,18.849,20.632,0.098,0.377,153.461,21.59,,42.675,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5392583333333333,0.3706212044080379,0.3419724659404402,0.6017697993664202,0.5392583333333333,0.42674999999999996,0.11250833333333332
2190.7,99.76,2.921,74.943,21.182,225.228,2.539,22.841,17.516,19.169,0.104,0.396,153.256,21.59,,47.25,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5813333333333334,0.4129028220205087,0.38159759978643515,0.5699389067524118,0.5813333333333334,0.4725,0.10883333333333339
2190.8,102.317,2.861,75.12,21.283,224.986,2.536,22.473,17.592,19.304,0.111,0.382,150.751,21.59,,52.041,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6026416666666666,0.43527516470816874,0.4026470456102207,0.5540550161812299,0.6026416666666666,0.5204099999999999,0.0822316666666667
2190.9,105.135,2.828,75.436,21.375,225.333,2.54,22.883,18.581,20.496,0.118,0.363,147.449,21.59,,55.585,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.626125,0.46070881800840624,0.42666089183792044,0.5723411764705884,0.626125,0.55585,0.07027500000000009
2191.0,107.646,2.83,75.879,21.407,226.073,2.552,23.716,20.225,22.468,0.124,0.351,145.207,21.59,,59.627,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.64705,0.48407989683942443,0.44881803981195434,0.6117080291970806,0.64705,0.5962700000000001,0.050779999999999936
2191.1,109.295,2.869,76.419,21.42,227.007,2.564,24.879,22.05,24.699,0.122,0.354,144.112,21.59,,62.727,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6607916666666667,0.49980088171002884,0.46377751196212436,0.6602309257375383,0.6607916666666667,0.62727,0.03352166666666667
2191.2,109.535,2.936,77.008,21.553,227.927,2.575,26.23,23.369,26.421,0.12,0.372,142.497,21.59,,63.77,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6627916666666667,0.5021140254550915,0.4659826284594333,0.7120298507462688,0.6627916666666667,0.6377,0.025091666666666623
2191.3,111.109,2.993,77.548,21.781,228.324,2.582,27.578,23.302,26.602,0.118,0.395,143.306,21.59,,65.148,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6759083333333333,0.5174443914163748,0.48062464422808304,0.7596408243375858,0.6759083333333333,0.65148,0.024428333333333385
2191.4,107.944,3.034,78.027,21.914,228.172,2.586,28.017,22.798,26.297,0.116,0.391,147.237,21.59,,65.195,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6495333333333334,0.4868987983976707,0.45149698349494494,0.7756192794547224,0.6495333333333334,0.6519499999999999,0.0024166666666665115
2191.5,102.173,3.054,78.439,21.874,227.695,2.584,27.571,22.593,26.371,0.114,0.364,150.395,21.59,,58.195,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6014416666666667,0.4339976064937526,0.4014432672139854,0.7603548387096777,0.6014416666666667,0.58195,0.019491666666666685
2191.6,97.36,3.055,78.78,21.735,227.376,2.581,26.589,23.124,27.355,0.111,0.326,150.916,21.59,,49.208,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5613333333333334,0.39249695510950405,0.36245066549968996,0.7270766961651918,0.5613333333333334,0.49207999999999996,0.06925333333333339
2191.7,98.492,3.031,79.041,21.722,227.955,2.574,25.569,24.529,29.445,0.109,0.294,148.935,21.59,,48.025,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5707666666666668,0.4020512476686056,0.37140974002934657,0.6897078763708873,0.5707666666666668,0.48025,0.09051666666666675
2191.8,105.861,2.993,79.226,22.195,230.67,2.562,25.151,26.093,31.842,0.107,0.28,145.828,21.59,,53.74,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.632175,0.4673965197023766,0.4329918037459266,0.6680112359550562,0.632175,0.5374,0.09477500000000005
2191.9,115.672,2.942,79.38,22.966,234.793,2.544,26.496,26.077,32.299,0.105,0.28,146.793,21.59,,65.533,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7139333333333333,0.563495250623764,0.524928713273578,0.7024050901378579,0.7139333333333333,0.65533,0.05860333333333334
2192.0,125.355,2.881,79.514,23.837,239.505,2.523,28.525,24.819,31.135,0.103,0.288,149.938,21.59,,82.687,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.794625,0.6696429550811058,0.6294412162916976,0.7628468368479469,0.794625,0.82687,0.03224499999999997
2192.1,130.933,2.819,79.638,24.544,243.715,2.505,30.504,22.969,29.114,0.112,0.296,153.445,21.59,,96.458,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8411083333333332,0.7364021979764761,0.6975105462247717,0.8284763005780349,0.8411083333333332,0.96458,0.12347166666666676
2192.2,126.991,2.784,79.75,24.746,246.042,2.496,31.793,21.487,27.44,0.121,0.301,155.571,21.59,,96.336,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8082583333333333,0.6887792864161691,0.6487356184429363,0.8750519480519481,0.8082583333333333,0.96336,0.1551016666666667
2192.3,122.613,2.78,79.831,24.256,245.005,2.498,31.841,21.551,27.618,0.13,0.298,155.605,21.59,,89.842,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.771775,0.6383697819631773,0.5982385242825923,0.8775005875440661,0.771775,0.89842,0.126645
2192.4,119.879,2.805,79.876,23.44,242.021,2.512,30.272,22.317,28.594,0.139,0.294,155.069,21.59,,82.706,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7489916666666667,0.6081587263175666,0.5684421579386427,0.8224982935153584,0.7489916666666667,0.82706,0.0780683333333333
2192.5,117.435,2.852,79.886,22.539,238.044,2.534,28.77,23.408,29.85,0.148,0.29,154.181,21.59,,78.856,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.728625,0.5819482133010873,0.5428350984518238,0.7772589382448538,0.728625,0.7885599999999999,0.05993499999999996
2192.6,116.058,2.911,79.868,21.848,234.112,2.554,27.815,24.435,30.855,0.157,0.286,153.045,21.59,,74.297,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7171500000000001,0.5675033606063696,0.5288100591705887,0.7537850467289721,0.7171500000000001,0.74297,0.025819999999999954
2192.7,118.662,2.966,79.84,21.718,231.352,2.569,27.638,24.993,31.062,0.166,0.285,151.65,21.59,,76.444,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.73885,0.5950145891832039,0.5555740838743646,0.7553413897280968,0.73885,0.76444,0.02559
2192.8,119.785,3.019,79.829,21.998,230.745,2.579,28.216,24.728,30.121,0.175,0.294,150.275,21.59,,79.614,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7482083333333333,0.6071368862205783,0.5674397926538786,0.7790009871668314,0.7482083333333333,0.7961400000000001,0.04793166666666682
2192.9,121.611,3.075,79.827,22.298,231.453,2.584,29.076,24.085,28.743,0.184,0.311,150.25,21.59,,82.006,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.763425,0.6271866267780645,0.587171500466042,0.8089032258064518,0.763425,0.82006,0.05663499999999999
2193.0,123.869,3.134,79.822,22.528,233.027,2.587,29.775,23.388,27.38,0.193,0.326,151.857,21.59,,85.707,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7822416666666666,0.6525718646074745,0.6123605185553336,0.8324344023323615,0.7822416666666666,0.8570699999999999,0.07482833333333327
2193.1,127.052,3.195,79.801,22.677,234.961,2.591,30.349,22.839,26.3,0.193,0.338,154.62,21.59,,90.325,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8087666666666667,0.689499822655767,0.6494653049253656,0.85199324975892,0.8087666666666667,0.90325,0.09448333333333325
2193.2,132.401,3.232,79.753,22.812,236.691,2.595,30.803,22.523,25.59,0.192,0.344,157.324,21.59,,96.533,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.8533416666666668,0.7546985493491879,0.7165724904207622,0.867463157894737,0.8533416666666668,0.96533,0.11198833333333325
2193.3,128.118,3.24,79.679,22.788,237.242,2.598,31.109,22.325,25.12,0.192,0.34,158.096,21.59,,97.567,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.81765,0.7021738052709462,0.6623399027138028,0.877827783063749,0.81765,0.9756699999999999,0.15801999999999994
2193.4,119.835,3.223,79.597,22.428,236.468,2.601,30.517,22.221,24.833,0.192,0.33,157.673,21.59,,89.768,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.748625,0.6076802800446638,0.5679727877056133,0.8600387890255441,0.748625,0.89768,0.14905500000000005
2193.5,110.759,3.187,79.51,21.912,234.307,2.601,29.118,22.44,24.977,0.191,0.317,157.169,21.59,,72.556,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6729916666666667,0.514011337237745,0.47734146906673525,0.8163614001892148,0.6729916666666667,0.72556,0.05256833333333333
2193.6,102.478,3.145,79.421,21.396,230.87,2.6,27.172,23.202,25.788,0.191,0.306,157.206,21.59,,59.696,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6039833333333333,0.43670606447559984,0.4039955762464045,0.7551431279620856,0.6039833333333333,0.5969599999999999,0.007023333333333381
2193.7,95.001,3.11,79.328,21.015,226.438,2.599,25.05,24.719,27.492,0.19,0.301,157.924,21.59,,49.253,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.541675,0.3729835558850705,0.34418172516557366,0.6881766381766383,0.541675,0.49253,0.049144999999999994
2193.8,95.578,3.077,79.246,20.896,222.309,2.598,23.237,27.287,30.446,0.19,0.302,158.202,21.59,,44.784,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5464833333333333,0.3777074251681511,0.3486009842677027,0.6306574690770694,0.5464833333333333,0.44784,0.0986433333333333
2193.9,101.076,3.044,79.192,20.855,219.364,2.599,22.737,29.655,33.228,0.189,0.302,157.723,21.59,,47.62,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5922999999999999,0.42433454955668176,0.3923453399310657,0.6156894586894588,0.5922999999999999,0.47619999999999996,0.11609999999999998
2194.0,107.109,3.015,79.177,20.863,217.966,2.602,23.028,31.145,35.055,0.189,0.302,156.921,21.59,,56.879,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.642575,0.4790246339379329,0.4440173689994755,0.6269348441926346,0.642575,0.56879,0.07378499999999999
2194.1,111.319,2.997,79.198,20.903,218.33,2.606,23.881,31.422,35.518,0.179,0.3,156.255,21.59,,64.081,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6776583333333334,0.5195108967235815,0.4826021535269489,0.6561134020618556,0.6776583333333334,0.64081,0.03684833333333337
2194.2,113.349,3.034,79.248,20.973,220.54,2.608,25.083,30.475,34.561,0.169,0.295,156.209,21.59,,68.255,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.694575,0.5397477200540365,0.502018126441389,0.6944341736694679,0.694575,0.68255,0.012025000000000063
2194.3,116.916,3.075,79.289,21.114,223.943,2.608,26.444,29.114,33.069,0.158,0.289,157.844,21.59,,72.772,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7242999999999999,0.5764768573364586,0.5375158022579403,0.7363697478991599,0.7242999999999999,0.72772,0.0034200000000000896
2194.4,118.277,3.11,79.311,21.307,227.51,2.608,27.624,27.505,31.256,0.148,0.287,158.847,21.59,,77.44,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7356416666666666,0.5908947500033882,0.5515519145688146,0.7727282913165266,0.7356416666666666,0.7744,0.03875833333333334
2194.5,118.103,3.13,79.317,21.496,230.818,2.608,28.35,25.646,29.131,0.138,0.286,159.387,21.59,,78.508,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7341916666666666,0.589038800313984,0.5497416536864907,0.7950980392156864,0.7341916666666666,0.78508,0.050888333333333424
2194.6,118.071,3.129,79.31,21.597,233.466,2.606,28.567,23.734,26.926,0.128,0.287,159.645,21.59,,76.853,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7339249999999999,0.588697882189522,0.5494092411395786,0.801041237113402,0.7339249999999999,0.7685299999999999,0.034605
2194.7,120.845,3.098,79.292,21.494,235.058,2.604,28.382,22.163,25.099,0.118,0.289,159.81,21.59,,80.054,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7570416666666666,0.6187243112078167,0.5788266942184082,0.7945493885230481,0.7570416666666666,0.80054,0.04349833333333342
2194.8,122.091,3.064,79.257,21.299,235.244,2.602,28.067,21.512,24.298,0.107,0.292,160.179,21.59,,83.588,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7674249999999999,0.6325276752405972,0.5924514144404318,0.783957507082153,0.7674249999999999,0.83588,0.06845500000000004
2194.9,121.633,3.036,79.201,21.142,234.515,2.6,27.719,21.457,24.147,0.097,0.297,160.648,21.59,,84.811,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7636083333333333,0.6274307777602021,0.5874126341732875,0.7722530805687206,0.7636083333333333,0.84811,0.0845016666666667
2195.0,118.825,3.01,79.126,21.033,233.095,2.595,27.292,21.772,24.391,0.087,0.305,161.102,21.59,,82.958,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7402083333333334,0.5967643615278745,0.5572839562703154,0.7565894736842107,0.7402083333333334,0.82958,0.08937166666666663
2195.1,114.87,2.974,79.039,20.97,231.241,2.591,26.942,22.379,24.939,0.091,0.314,161.446,21.59,,75.092,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.70725,0.5552244473639566,0.5169330376094512,0.7435737704918034,0.70725,0.75092,0.04366999999999999
2195.2,112.804,2.953,78.948,20.943,229.243,2.588,26.711,23.346,25.871,0.095,0.322,161.604,21.59,,70.634,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6900333333333334,0.534267994395933,0.4967513423143899,0.7346876818622696,0.6900333333333334,0.70634,0.01630666666666658
2195.3,111.558,2.948,78.868,20.955,227.475,2.587,26.523,25.138,27.7,0.1,0.317,161.349,21.59,,68.003,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6796500000000001,0.5218688843214382,0.4848597292904824,0.7281428571428574,0.6796500000000001,0.68003,0.00037999999999993594
2195.4,111.483,2.948,78.801,20.985,225.88,2.585,26.251,27.001,29.605,0.104,0.302,160.922,21.59,,66.669,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.679025,0.521128228974781,0.48415048243008285,0.7183248780487806,0.679025,0.66669,0.012334999999999985
2195.5,110.149,2.951,78.75,21.02,224.359,2.586,25.834,28.46,31.077,0.108,0.286,160.442,21.59,,67.157,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6679083333333333,0.5080610927488692,0.47165689174513536,0.7054741966893866,0.6679083333333333,0.67157,0.003661666666666674
2195.6,106.702,2.963,78.716,21.044,222.82,2.588,25.184,29.364,31.962,0.112,0.273,160.017,21.59,,62.674,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6391833333333333,0.47521401544517694,0.44040165142922527,0.6858118331716782,0.6391833333333333,0.62674,0.012443333333333362
2195.7,101.851,2.973,78.701,21.039,221.193,2.592,24.248,29.88,32.448,0.117,0.267,159.746,21.59,,56.475,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5987583333333333,0.4311485223295435,0.3987595181530732,0.6585024061597692,0.5987583333333333,0.56475,0.03400833333333331
2195.8,97.755,2.968,78.696,21.003,219.738,2.595,23.003,31.182,33.804,0.121,0.265,159.192,21.59,,50.467,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5646249999999999,0.39581664610592854,0.36556243706383906,0.6211473684210529,0.5646249999999999,0.50467,0.05995499999999998
2195.9,100.161,2.954,78.687,20.966,218.789,2.598,21.713,32.907,35.627,0.125,0.262,158.141,21.59,,48.004,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.5846750000000001,0.41636780575630156,0.3848535654251273,0.5828058991436728,0.5846750000000001,0.48003999999999997,0.10463500000000009
2196.0,106.267,2.934,78.674,20.94,218.552,2.598,20.947,34.054,36.838,0.129,0.259,156.395,21.59,,53.883,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.6355583333333333,0.47116100103104247,0.43655869219663024,0.558754519505233,0.6355583333333333,0.53883,0.0967283333333333
2196.1,113.19,2.914,78.658,20.93,219.156,2.596,20.843,34.038,36.807,0.125,0.256,153.81,21.59,,64.94,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.69325,0.5381454818052324,0.5004774126761933,0.5537908309455589,0.69325,0.6494,0.043850000000000056
2196.2,117.972,2.9,78.644,20.94,220.666,2.594,21.41,32.682,35.346,0.12,0.256,150.303,21.59,,73.553,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7331,0.5876439644767211,0.5483818384551242,0.5700191754554171,0.7331,0.73553,0.0024300000000000432
2196.3,116.897,2.903,78.631,20.953,222.667,2.594,22.532,30.79,33.323,0.115,0.268,147.032,21.59,,76.543,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7241416666666667,0.5762771790015915,0.5373218359047554,0.6055186960690316,0.7241416666666667,0.76543,0.04128833333333337
2196.4,116.441,2.921,78.556,20.96,224.591,2.594,23.813,29.323,31.758,0.11,0.286,146.71,21.59,,75.077,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7203416666666667,0.5714980240419049,0.5326827552329421,0.6460488974113135,0.7203416666666667,0.7507699999999999,0.03042833333333328
2196.5,117.49,2.95,78.372,20.963,226.228,2.597,24.896,28.251,30.612,0.106,0.303,149.376,21.59,,74.661,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7290833333333333,0.5825299541843861,0.5434011817449886,0.6821429933269783,0.7290833333333333,0.74661,0.01752666666666669
2196.6,120.055,2.982,78.011,20.964,227.422,2.602,25.797,27.461,29.758,0.101,0.307,153.292,21.59,,78.652,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7504583333333333,0.6100749452448748,0.5703227791692489,0.7132209631728047,0.7504583333333333,0.78652,0.03606166666666666
2196.7,123.281,3.008,77.385,20.965,228.06,2.607,26.55,26.769,28.992,0.096,0.29,154.963,21.59,,83.995,0.0,0.1,0.01,99.9,99.9,0.01,chang6,未解释,0473ffd021f94d17a9091d6a3b5ac567,,Success,0.7773416666666667,0.6458974607578037,0.6057141141682603,0.739148737137512,0.7773416666666667,0.8399500000000001,0.06260833333333338
